text,label
恨不能,0
祭奠,0
敬賀,2
考究,0
酷好,0
夢寐以求,0
安然無事,0
期盼,0
翹企,0
如痴如醉,0
家貧如洗,0
疼惜,0
和藹,1
喜盈盈,1
楚楚可人,1
小裡小氣,2
奸惡,2
見識短淺,2
叩首,0
狡計多端,2
結結巴巴,0
精力枯竭,0
窘急,0
劇毒,2
博聞強記,1
不費吹灰之力,0
可驚,0
不厭其煩,1
才思敏捷,1
沉魚落雁,1
狂傲,2
困難重重,0
出以公心,1
狼籍,2
純厚,1
老派,2
冷峻,2
離心離德,2
哩溜歪斜,2
大名鼎鼎,1
了不得,2
調諧,1
令人睏倦,2
令人生氣,2
亂虐並生,2
亂蓬蓬,2
端雅,1
賣不掉,2
貓哭老鼠,2
沒好氣,2
沒輕沒重,2
沒用,2
綿裡藏針,2
命苦,0
目光兇狠,2
難說話,2
一無所長,2
質量差,2
擁擠不堪,2
一筆一劃,1
一刻千金,1
有才幹,1
有鼻子有眼,1
欣欣然,1
難以,0
鬧嚷嚷,2
盤根錯節,2
蓬散,0
七零八落,2
強制性,0
清冷,0
囚首垢面,2
缺心眼,2
人不知，鬼不覺,0
冗贅,0
若明若暗,0
騷亂性,2
傻頭傻腦,2
神不知鬼不覺,0
發人深思,1
通今博古,1
十惡不赦,2
十室九空,0
風度翩翩,1
風流倜儻,1
自命清高,2
風姿綽約,1
富可敵國,1
坦坦蕩蕩,1
天造地設,0
高階,1
高屋建瓴,1
個性鮮明,1
恭恭敬敬,1
古色古香,1
光可鑑人,1
過謙,1
和風細雨,1
合情合理,1
很有意義,1
虎虎生氣,1
屬實,0
手不釋卷,1
史詩般,1
實惠,1
花哨,3
劃時代,1
極好,1
生機盎然,1
價值千金,1
堅固耐用,1
身強體壯,1
見多識廣,1
健康美,1
金壁輝煌,1
盡心盡力,1
嗓子好,1
銳敏,1
如魚得水,1
炯炯有神,1
具有歷史意義,1
認認真真,1
饒有餘韻,1
確有其事,0
確當,0
可以信賴,1
求實,1
寬懷,1
狂放,3
勤勤懇懇,1
老誠,3
未成熟,2
性情急躁,2
恰如其分,1
有毒,2
有失身分,2
羽毛未豐,2
災難性,2
令人高興,1
令人羨慕,1
萬人空巷,1
無容置疑,1
有頭有尾,1
有理有據,1
儀表堂堂,1
心口如一,1
無誤,1
平和,1
談言微中,1
曼妙,1
敏悟,1
名實相符,1
耐穿,1
濃香,0
蓬勃向上,1
矮子看戲,2
錦繡江山,1
鞠躬盡瘁，死而後已,1
為國捐軀,1
憂國恤民,1
經邦緯國,1
治國安民,1
破家危國,2
誤國殄民,2
大權旁落,2
銅駝荊棘,0
內憂外患,0
乾坤再造,1
從嚴,0
欣慰,1
快慰,1
喜悅,1
清馨,1
芬芳,1
歡蹦亂跳,1
皆大歡喜,1
雀躍,1
喜氣洋洋,1
恭喜,1
令人滿意,1
怡然自得,1
滿載而歸,1
起勁,1
勢如破竹,1
興沖沖,1
輕快,1
可喜,1
捧檄色喜,1
鼓腹謳歌,1
樂而忘返,1
賞心樂事,1
洋洋得意,3
打成一片,1
破涕為笑,0
粲然,1
鬨笑,2
喜眉笑眼,1
鼓歌載舞,1
甜蜜,1
懷裡裝梳子－舒心,1
啞巴拾金條－喜不可言,1
熱鬧,1
彈冠相慶,2
不咎既往,0
又紅又專,2
報捷,1
珍愛,1
讚賞,1
憐憫,0
狂熱,0
打動,1
憐愛,0
嬌養,2
流連忘返,1
捨不得,0
迷上,0
興致,0
心愛,1
側重,0
無價之寶,1
豔慕,0
溫存,0
稚嫩,0
噓寒問暖,0
不分彼此,1
親密無間,1
魚水情深,1
活力,1
甜犢情深,1
渴慕,0
嬌嫩,1
心肝寶貝,1
慰勞,1
和煦,1
叫好,1
柔情似水,1
好吃,1
獨具特色,1
稀有,0
敬仰,1
瞧得起,1
承蒙,1
賜教,0
肅穆,1
推戴,1
先驅,1
心服,0
虔誠,1
欽敬,1
天保九如,1
龜年鶴壽,1
福壽綿綿,1
長生不老,1
老一輩,0
從諫如流,1
拜聆,1
慈祥,1
釋然,0
溫厚,1
放鬆,0
婉順,1
悠閒,0
平淡,0
綽有餘裕,1
泰然自若,1
平服,0
安恬,1
牽掛,0
懷舊,0
相思,0
心心念念,0
不分畛域,1
腹心,0
保佑,0
百裡挑一,1
標緻,1
才華,1
吃苦耐勞,1
出眾,1
清晰,0
熱情,1
踔厲,1
全始全終,1
豪言壯語,1
堅定,1
匠心獨運,1
慷慨,1
聰慧,1
大義凜然,1
多謀善斷,1
豐富多彩,1
高超,1
快刀斬亂麻,1
合意,1
廉潔,1
流利,1
美觀,1
振作,1
敏銳,1
能手,1
中看,1
明麗,1
豔麗,1
妖嬈,1
雅俗共賞,1
披星戴月,1
氣壯山河,1
巧妙,1
勤學好問,1
熱火朝天,1
容光煥發,1
神聖,1
實事求是,1
專心,1
丹心,1
忠於職守,1
鐵面無私,1
萬眾一心,1
文豪,1
無畏,1
下筆成章,1
勇猛,1
優秀,1
淵博,1
正派,1
壯觀,1
和善,1
慈和,1
公正,1
端方,1
心直口快,1
信實,1
紅心,1
淳厚,1
戇直,1
驍勇,1
剛健,1
神勇,1
開化,1
恢廓,1
虛懷若谷,1
正氣,1
慈悲,1
俠義,1
不偏不倚,1
文氣,1
雄赳赳,1
飄逸,1
健談,0
性感,1
自告奮勇,1
有志者事竟成,1
救苦救難,1
講信修睦,1
大發慈悲,1
才氣,1
祝哽視噎,1
情同手足,1
優雅,1
不屈不撓,1
安生,0
繁茂,1
潔白,1
嘹亮,1
平坦,1
清脆,1
適宜,1
詳盡,1
雪白,0
茁壯,1
清洌洌,1
一清二楚,1
快速,1
短平快,1
猛將,1
英雄好漢,1
學好,1
不徇私情,1
賙濟,0
扶貧幫困,0
解困扶貧,0
經久不衰,1
稱譽,1
嘖嘖稱讚,1
韶秀,1
嫵媚,1
光燦奪目,1
吃苦在前,1
廉潔奉公,1
反腐倡廉,1
勇敢者,1
本分人,1
賢人,1
醫聖,1
清清白白,1
如火如荼,1
長盛不衰,1
奇偉,1
高精度,1
源遠流長,1
力透紙背,1
青史名垂,1
舉世聞名,1
醇雅,1
詳實,1
真金不怕火煉,1
高強,1
博大精深,1
登峰造極,1
別有風味,1
繪影繪色,1
過硬,1
上乘,1
言之有物,1
遨遊,0
寶典,1
本色,1
民怨沸騰,2
悲憤交加,0
大動肝火,0
火氣,0
怒不可遏,0
惹氣,0
窩火,0
光火,0
無明火,0
耍態度,2
觸怒,0
怒色,0
犯肝氣,0
吃了芋頭不下肚－頂心頂肺,0
勃然變色,0
雷霆之怒,0
拍案而起,0
切齒憤盈,0
悲痛,0
哀痛,0
心酸,0
怏怏,0
悲痛欲絕,0
傷悲,0
心如刀絞,0
可惜,0
抱屈,0
悲辛,0
苦頭,0
人地生疏,0
揮淚,0
抽咽,0
痛哭,0
嘆氣,0
孤獨,0
髀肉復生,2
觸景生情,0
長亭短亭,0
幽明永隔,0
短暫,0
捶胸頓足,0
悽風苦雨,0
撐船的竹蒿－提起淚流,0
淚如秋夜雨－一點一聲愁,0
鋼刀吞肚裡－割心腸,0
黃連水裡泡竹筍－苦透了,0
沉冤莫白,0
創鉅痛深,0
寂寥,0
悲鳴,0
驚惶,0
擔驚受怕,0
驚慌失措,0
面無人色,0
唯恐,0
縮頭縮尾,2
陰森,2
嚴酷,0
山羊見了老虎皮－望而生畏,0
有口難言,0
側目而視,0
毛髮森豎,0
脅肩累足,0
暗礁,0
敗露,0
殘暴,2
猖狂,2
臭味相投,2
狗腿子,2
黑心腸,2
倒行逆施,2
惡霸,2
誹謗,2
狂妄,2
老奸巨滑,2
掠奪,2
嫌惡,2
該死,2
抱恨,0
惡毒,2
欺世盜名,2
敲詐勒索,2
嫌怨,0
罄竹難書,2
看不慣,2
蔑視,2
忌恨,0
打入冷宮,0
頑抗,2
惟利是圖,2
烏煙瘴氣,2
陰險,2
眾叛親離,2
罪在不赦,2
唾棄,2
邪行,2
慘毒,2
可笑,2
矇騙,2
輕侮,2
記恨,2
叫化子過癮－討厭,2
剝皮抽筋,2
切齒拊心,0
人言嘖嘖,2
不值一錢,2
言者諄諄，聽者藐藐,2
夜叉,2
姦婦,2
反唇相譏,2
壞蛋,2
蛇蠍,2
禍水,2
賤貨,2
訾議,2
有哭有鬧,0
矮子,2
敗家,2
窩心,2
無聊,2
憂鬱,0
不好過,0
煩惱,0
沒精打采,2
惘然,0
心煩,0
憮然,0
嗒然,0
難忍,0
顧慮,0
心浮,2
愁腸百結,0
失悔,0
困擾,0
繁重,0
愁眉苦眼,0
憂形於色,0
伍子胥過韶關－一夜愁白了頭,0
窮困,0
無所適從,2
無病自灸,2
不死不活,2
勉為其難,0
費解,0
敗訴,0
赧然,0
面紅耳赤,0
羞面見人,0
對不起,0
問心有愧,2
負疚,0
虧心,2
悔恨交加,0
既有今日，何必當初,2
驚慌,0
發急,0
心急火燎,0
芒刺在背,0
著慌,2
心切,0
手忙腳亂,2
匆猝,0
心神不定,0
進網的魚蝦－慌了手腳,0
緊迫,0
倉卒從事,2
臨陣磨槍,2
不尷不尬,0
絕望,0
惋惜,0
遺憾,0
買牛得羊－大失所望,0
舉步維艱,0
嫉恨,0
醋勁,0
謗毀,2
頓生疑竇,0
疑問,0
郵包掉進水田－半信半疑,0
半途而廢,2
弊病,2
草率,2
遲鈍,2
居心不良,2
苛求,2
比屋而封,1
實繁有徒,0
風調雨順,1
黃金時代,1
暖衣飽食,1
物阜民康,1
昏天暗地,2
日月無光,2
懲惡勸善,1
邪不壓正,1
人人得而誅之,2
春風風人,1
拔十得五,0
大材小用,2
舉賢任能,1
竊據要津,2
吐哺握髮,1
補天浴日,1
負重致遠,1
呼風喚雨,3
高抬明鏡,1
瞞天昧地,2
欺人以方,2
貪財好賄,2
三過其門而不入,1
擅自為謀,2
植黨營私,2
路見不平，拔刀相助,1
草間求活,2
解衣推食,1
憞信明義,1
一言既出，駟馬難追,1
墨跡未乾,2
惠爾不費,1
厲行節約,1
肥馬輕裘,2
錦衣玉食,2
鐘鳴鼎食,2
別樹一幟,1
自成一家,1
凍解冰釋,1
應付自如,1
畫餅充飢,2
高歌猛進,1
十死一生,0
百尺竿頭，更進一步,1
再接再厲,1
木人石心,1
誓死不二,1
眾口難調,0
涸轍之鮒,0
進退失據,0
脆而不堅,2
內外交困,0
生靈塗炭,2
英雄無用武之地,0
虎穴龍潭,0
以管窺天,2
毫末之差,0
方以類聚,0
疾不可為,0
運籌帷幄,1
多此一舉,2
仁者見仁，智者見智,0
顛來倒去,2
再三再四,2
風流罪過,2
人非聖賢，孰能無過,0
守望相助,1
釜底游魚,0
不露斤斧,1
鏤月裁雲,1
運斤成風,1
信而有徵,1
不見經傳,2
鳥槍換炮,1
積厚流廣,1
另眼相看,1
窮則思變,0
覆車之鑑,0
終非池中物,1
降龍伏虎,1
看人行事,2
以水救水,2
豪邁不群,0
溫良謙恭讓,1
喜怒不形於色,1
含垢忍辱,1
本性難移,2
龍肝豹胎,1
魚龍曼衍,2
垂暮之年,0
一誤再誤,2
論甘忌辛,2
舞文弄墨,2
龍駒鳳雛,1
蹈人舊轍,2
泥古非今,2
千頭百緒,2
一塌胡塗,2
長他人志氣，滅自己威風,2
酒色財氣,2
分釵斷帶,0
潸然淚下,0
齊大非耦,0
天作之合,1
新婚燕爾,1
五世同堂,1
窯宅之所,2
安富尊容,1
孤雲野鶴,0
地坼天崩,0
流離失所,0
撞府沖州,1
黃河水清,1
遍體鱗傷,0
二豎之頑,2
死於非命,0
寢苫枕塊,0
形單影隻,0
六親無靠,0
薪火相傳,1
臭不可當,2
名垂竹帛,1
身價百倍,1
吐屬不凡,1
詞窮理極,1
能言善辯,1
懸河瀉水,1
修身慎行,1
出言無狀,2
欺人之談,2
語無倫次,2
浮語虛詞,2
誇大其詞,2
貧嘴賤舌,2
呶呶不休,2
按圖所駿,2
狗血噴頭,2
搜尋枯腸,0
將心比心,1
聞一知十,1
念茲在茲,0
豁然貫通,1
茅塞頓開,1
真相大白,1
懸崖勒馬,1
負荊請罪,1
三年不窺園,1
隱約其辭,2
貴耳賤目,2
今朝有酒今朝醉,2
窮鳥入懷,0
人多勢眾,2
倚酒三分醉,2
不勞而獲,2
悠悠盪盪,2
一傅眾修,2
洪水猛獸,2
三災八難,2
眾口嗷嗷,0
家給人足,1
腰纏萬貫,1
赤貧如洗,0
二旬九食,0
家無儋石,0
牛衣對泣,0
窮猿奔林,0
吮癰舐痔,2
食不餬口,0
飛言醋語,2
吳市吹簫,2
一貧如洗,0
調三窩四,2
俾晝作夜,2
生財有道,1
貪財戀色,2
豺虎肆虐,2
桀驁不馴,2
悖入悖出,2
腥風血雨,2
誅鋤異己,2
浩然之氣,1
闇弱無斷,2
傲雪欺霜,1
湯池鐵城,1
常備不懈,1
枕戈待敵,1
師不宿飽,0
當斷不斷,2
狐埋狐搰,2
築室道謀,2
奴顏婢睞,2
降心相從,2
隨聲是非,2
寸量銖稱,2
動輒得咎,2
逃之夭夭,2
虛張聲勢,2
素口罵人,2
推波作浪,2
夜場夢多,0
被髮纓冠,0
黑雲壓城城欲摧,0
清官難斷家務事,0
耳視目食,2
以白為黑,2
勢不俱棲,2
心腹之患,2
束手就擒,2
情見勢屈,0
矯枉過正,2
今非昔比,1
斗升之水,0
自相水火,2
望文生義,2
冒名頂替,2
柔茹剛吐,2
肆意妄為,2
鳩佔鵲巢,2
安不忘危,1
不今不古,2
袍笏登場,2
鑽故紙堆,2
拉拉扯扯,2
惹禍招災,2
招是惹非,2
軒然大波,2
春蠶自縛,2
諫爭如流,1
孤行幾見,2
竭盡全力,1
敷衍了事,2
以身試法,2
陶陶兀兀,2
春意盎然,1
鶯歌燕舞,1
曉風殘月,2
魚米之鄉,1
茂林修竹,1
水木明瑟,1
五彩繽紛,1
打落水狗,2
索垢尋疵,2
膽大如斗,0
舉鼎絕臏,2
惺惺作態,2
官逼民反,2
據理力爭,1
一日之長,1
八斗才,1
初露鋒芒,1
金聲玉振,1
亂世英雄,1
奇才異能,1
嵩生嶽降,1
雄才大略,1
博而不精,2
登堂入室,1
蟪蛄不知春秋,2
吳下阿蒙,2
夏蟲不可以語冰,2
烈火見真金,1
步步登高,1
青雲直上,1
出凡入聖,1
生榮死哀,1
操刀傷錦,2
志大才疏,2
土牛石田,2
賊人膽虛,2
眉目如畫,1
時運亨通,1
陶然而醉,1
大家閨秀,1
青天霹靂,0
嚴師出高徒,1
平生願足,1
十之八九,1
自力更生,1
老馬嘶風,1
錦繡前程,1
六畜興旺,1
一舉兩得,1
功均天地,1
不知肉味,1
苦心孤詣,1
嚮明而治,1
百聞不如一見,3
盤根究底,0
八方呼應,1
遙相應和,1
德才兼備,1
蓋世無雙,1
南金東箭,1
思如湧泉,1
倚馬可待,1
無一不備,1
仙露明珠,1
羽扇綸巾,1
目如懸珠,1
英姿煥發,1
掃眉才子,1
顧復之恩,1
犯顏極諫,1
披露肝膽,1
無偏無黨,1
執法如山,1
重整旗鼓,1
操刀必割,1
雲起龍驤,1
氣壓山河,1
棄瑕錄用,1
苦中作樂,1
迎頭痛擊,1
聚而殲之,0
懸軍深入,0
衝堅毀銳,1
燎髮摧枯,1
所向無前,1
勇冠三軍,1
篤志好學,1
勤學苦練,1
瓊漿玉液,1
白日衣繡,1
浪子回頭金不換,1
刮腸洗胃,1
知過必改,1
可同患，難處安,2
好戴高帽,2
蹉跎自誤,2
披頭散髮,2
寶山空回,2
時乖命蹇,2
短針攻疽,2
殘兵敗將,2
棄甲丟盔,2
一敗如水,2
碌碌無能,2
一無可取,2
東遊西蕩,2
不齒於人,2
狼奔豕突,2
助桀為虐,2
偷雞摸狗,2
一口吸盡西江水,2
負薪救火,2
適得其反,2
換湯不換藥,2
笨口拙舌,2
一竅不通,2
暗送秋波,1
暗送秋波,2
望風承旨,2
披枷帶鎖,2
不知好歹,2
黎丘丈人,2
投機取巧,2
開門揖盜,2
引鬼上門,2
因循坐誤,2
奇旁福艾,1
桑落瓦解,0
不速之客,0
天壤王朗,2
化為烏有,0
水至清則無魚,2
金屋藏嬌,2
懸駝就石,2
血流成河,2
尋章摘句,2
廢話連篇,2
長枕大被,1
眉來眼去,2
酒逢知己千鍾少,0
綰角弟兄,1
總角之交,1
意料之外,0
迅雷不及掩耳,0
門無雜賓,1
泛泛之交,0
解甲歸田,0
不忘故舊,0
峨冠博帶,0
粉白黛黑,0
不差毫髮,1
芝蘭玉樹,1
百年偕老,1
琴瑟和同,1
格物致知,0
追根究底,0
滿城風雨,2
分毫不差,1
反間之計,0
兵在精而不在多,0
觸類旁通,1
懷鉛提槧,1
炳炳麟磷,1
奪胎換骨,1
戞戛獨造,1
口不應心,2
不避艱險,1
奮勇直前,1
死不旋踵,1
不食周粟,1
士為知己者死,1
絕少分甘,1
烏鳥私情,1
敬恭桑梓,1
禮賢下士,1
禮讓為國,1
虛己受人,1
以規為瑱,2
不伐其功,1
雕蟲小技,2
拋磚引玉,1
昂頭天外,2
伐功矜能,2
倔強倨傲,2
自恃其才,2
貪名逐利,2
規求無度,2
貪而無信,2
雁過拔毛,2
嗷嗷的,1
我靠,2
B4,2
bt,3
我踩,1
哈哈,1
pf,1
有形,1
haha,1
cool,1
Cool斃,1
歇菜,2
無語,2
3x,1
kao,2
gun,2
爆強,1
呵呵,0
故步自封,2
花天酒地,2
混淆是非,2
吹噓,2
得隴望蜀,2
煩瑣,2
恐嚇,2
神經兮兮,2
多有微詞,2
勞民傷財,2
自鳴得意,2
謾罵,2
矇蔽,2
謬論,2
捏造,2
冷若冰霜,2
兇狠,2
兇暴,2
片面,2
欺騙,2
黔驢技窮,2
巧言令色,2
自負,2
辱罵,2
好色,2
戰爭販子,2
虛榮,2
貪婪,2
怨天尤人,2
挑撥,2
拖拉,2
文抄公,2
無孔不入,0
武斷,2
嫌疑犯,2
一毛不拔,2
迂腐,2
趾高氣揚,2
失節,2
歹毒,2
鬼蜮,2
不端,2
奸猾,2
權詐,2
缺德,2
怯弱,2
高慢,2
翹尾巴,2
好為人師,2
褊急,2
一把死拿,2
小氣,2
劣根性,2
不公,2
隔岸觀火,2
板滯,2
粗鄙,2
橫行霸道,2
掉書袋,2
魯莽,2
粗笨,2
魯莽滅裂,2
左顧右盼,2
拙笨,2
佻達,2
放蕩,2
粗心,2
嬌痴,0
單調,2
丟三落四,2
鬆懈,2
背信,2
偷偷摸摸,2
諂媚,2
姑息養奸,2
蒙哄,2
耍奸,2
撒潑,2
仗勢欺人,2
脅迫,2
無能,2
無情無義,2
厚顏,2
私利,2
不可救藥,2
光禿禿,2
一失足成千古恨,2
渺小,2
紊亂,2
置身事外,2
坐視不救,2
遲遲,0
慢吞吞,2
滯後,2
大權獨攬,2
蠻橫無理,2
步人後塵,2
偏聽偏信,2
焦枯,2
老牛破車,2
譏誚,2
唯利是圖,2
垂涎欲滴,2
貪天之功,2
肉麻,0
奸人,2
紈絝子弟,2
淫猥,2
黃色,2
吵嘴,2
過河拆橋,2
掩人耳目,2
耍花槍,2
戴高帽子,2
斷章取義,2
不足為憑,2
過激,2
瞎子摸象,2
大錯特錯,2
說不過去,2
一成不變,2
聲名狼藉,2
不堪入耳,2
聽風是雨,2
虛假,2
假大空,2
次等,2
膚泛,2
礙事,2
八股,2
白痴,2
擺普兒,2
半瘋兒,2
卑微,2
秕糠,2
駁雜,2
殘貨,2
護短,2
寸陰若歲,0
室邇人遠,0
狐死首丘,1
懸懸在唸,0
震懾人心,0
怕生,0
揚揚得意,2
侯門如海,0
捷報,1
驚奇,0
瞠目結舌,0
哄動一時,0
寬鬆,0
泰然,0
安土重遷,0
精緻,1
璧謝,1
別才,1
稟呈,1
才俊,1
才藝,1
蒼蔥,0
操勞,1
長空,0
策動,2
敞快,1
讒言,2
娼婦,2
吵子,2
沉痾,0
稱臣,2
暢順,1
超等,1
超擢,1
稱職,1
成器,1
吃嘴,2
奢靡,2
重沓,2
斥罵,2
醜史,2
愁懷,0
承平,1
馳騁,1
崇仰,1
出息,1
穿窬,2
吹拂,0
春心,0
舛訛,2
吹牛,2
蠢貨,2
刺兒頭,2
竄改,2
催逼,2
錯漏,2
叨叨,2
盜劫,2
盜賊,2
貴賓,1
國花,1
國優,1
酣然,1
含蘊,1
敵偽,2
玷辱,2
掉隊,2
冬烘,0
毒犯,2
獨霸,2
賭錢,2
斷送,0
訛賴,2
惡浪,2
惡意,2
發痴,2
翻版,2
反目,2
犯忌,2
販毒,2
放毒,2
非難,2
匪首,2
紛擾,2
拂逆,2
浮禮,2
負約,2
杆子,2
攻訐,2
沽名,2
拐帶,2
官迷,2
慣縱,2
淳美,1
慈親,1
辭華,1
翠微,0
嵯峨,1
打拱,1
大吉,1
大壽,1
大禮,1
駘蕩,0
蕩蕩,0
滾蛋,2
德澤,1
抵事,1
點題,0
叮囑,0
國賊,2
海盜,0
豪紳,2
黑幕,2
橫禍,2
後臺,2
虎視,2
豢養,2
灰色,0
賄賂,2
昏君,2
活寶,1
積弊,2
寄生,0
假造,2
奸賊,2
交惡,2
教唆,2
近視,0
局騙,2
拉雜,2
鼎助,1
剋扣,2
空疏,2
酷烈,2
洞燭,1
狂躁,2
豆蔻,1
獨創,0
篤志,1
端然,1
頓悟,1
奪目,1
恩公,1
發憤,1
法寶,1
繁庶,1
芳鄰,1
放歌,0
飛翔,0
紛華,1
奮勇,1
豐稔,1
豐足,1
風義,1
福地,1
富貴,1
父輩,0
改造,0
甘洌,1
感染力,1
剛勇,1
高等,1
高邁,1
撈取,2
勒詐,2
離間,2
潦倒,0
凌雜,2
流俗,2
壟斷,2
亂世,0
淪亡,2
落拓,0
買通,2
蟊賊,2
沒治,2
矇事,2
滅跡,2
繆錯,2
高揚,1
更始,0
工細,1
攻陷,0
恭賀,1
公心,1
共識,0
顧念,0
牟利,2
謀私,2
拿喬,2
光芒,1
難處,0
鬧劇,2
內耗,0
孽根,2
奴性,2
扒竊,2
叛變,2
拋費,2
翰墨,0
好使,1
蓬亂,2
皮相,2
偏廢,2
剽襲,2
破產,2
騎牆,2
起意,0
前嫌,0
戕害,2
搶掠,2
浩大,1
合格,0
和風,1
賀詞,1
亨通,1
紅豆,0
紅運,1
宏博,1
宏圖,1
厚誼,1
互惠,1
華燈,1
歡好,1
歡迎,0
揮灑,1
迴天,0
會師,0
活氣,1
獲准,0
積極性,1
機靈鬼,1
吉日,1
竊國,2
窮寇,2
曲解,2
取巧,2
缺失,2
擾民,2
任情,2
入寇,2
騷亂,2
鎩羽,2
傷痕,0
涉嫌,2
生造,2
失和,0
失態,2
蝕本,2
首惡,2
受累,0
受罪,0
衰亡,0
私見,2
死路,0
嗾使,2
損失,0
貪墨,2
逃跑,2
添堵,2
鐵蹄,2
偷摸,2
荼毒,2
吞剝,2
外患,0
頑劣,2
妄說,2
微賤,2
違誤,0
侮慢,2
犧惶,0
瞎吹,2
下等,2
嫌厭,2
現臭,2
淆惑,2
挾持,2
邪僻,2
懈弛,2
凶耗,0
凶煞,2
羞憤,0
虛謊,2
虛言,2
喧譁,0
湮沒,0
葊陋,2
妖怪,2
搖擺,0
一隅,2
疑心病,0
異說,2
陰私,2
淫賤,2
隱患,0
庸醫,2
幽怨,0
右傾,2
迂儒,2
愚儒,2
遇害,0
冤錢,2
切望,0
怨懟,0
怨怒,0
欽羨,1
勤劬,1
越境,2
雜牌,2
災難,0
言聽計從,0
大爺,2
壯志凌雲,1
堂堂,1
慘境,0
和好,0
神秘,0
勞駕,0
一視同仁,1
撫慰,0
恆久,1
烏七八糟,2
香甜,0
大戶,0
恬靜,1
凋零,0
情意,0
莊重,1
霧裡看花,0
毋庸置疑,0
戰戰兢兢,0
當仁不讓,1
九死一生,0
飛快,0
寬大,0
汗流浹背,0
充實,0
穩定,0
動亂,2
悠遠,1
膚淺,2
文雅,1
剛直,1
含蓄,1
捨身為國,1
無限,0
高大,0
精巧,1
近水樓臺先得月,0
胡作非為,2
掉以輕心,2
平穩,0
嘔心瀝血,1
排場,2
明朗,0
滋潤,1
一無所有,0
俊秀,1
智謀,1
挫敗,0
刻骨銘心,0
誠實,1
絕色,1
張口結舌,0
結實,1
付之東流,0
冤屈,0
結草銜環,0
自由自在,0
輕巧,0
冷言冷語,2
美言,0
便民,1
舒服,1
卑躬屈膝,2
恨鐵不成鋼,0
金玉滿堂,1
唐突,2
撲騰,0
卑鄙,2
走卒,2
迷途知返,1
縮頭縮腦,2
健全,1
轉彎抹角,2
嚮往,0
麻利,1
名譽掃地,2
侵吞,2
愧赧,0
旺盛,0
氣急敗壞,2
明澈,1
聽從,0
乖戾,2
長輩,0
一如既往,0
健康,1
駭然,0
喚起,0
作偽,2
靈通,1
甜美,1
矯健,1
水中撈月,2
歹人,2
暴殄天物,2
緊張,0
闊氣,2
極致,1
滌盪,0
含糊,0
卑下,2
端莊,1
紅火,1
清新,1
斯文,1
質問,0
殺人不見血,2
播弄,2
不三不四,2
信口雌黃,2
差事,0
真心實意,1
悽清,0
標準,0
趁火打劫,2
俗套,2
疊床架屋,2
直性子,1
喜愛,1
簡要,0
膽大妄為,2
人云亦云,2
差勁,2
暈頭轉向,0
平白無故,0
愚昧,2
真心,1
凋敝,2
開朗,1
兇險,2
糟糕,2
色情,2
幽深,0
榮幸,1
四平八穩,1
偏偏,0
巍然,1
空蕩蕩,0
劃一不二,2
生死攸關,0
盈餘,0
蹊徑,1
心靈,1
支援,1
動搖,0
放縱,2
日以繼夜,1
官官相護,2
寒微,0
秀氣,1
乾脆,1
飽滿,1
依依不捨,0
怨恨,0
結巴,0
乾燥,0
繁雜,2
舒展,1
樸質,1
攻擊,0
自詡,2
奢華,2
遵循,0
對付,0
傾覆,2
內行,1
龍騰虎躍,1
跪拜,0
靠不住,2
殘渣餘孽,2
冷峭,0
差點兒,0
癱瘓,0
礙手礙腳,2
姑息,2
不苟言笑,0
無賴,2
堂堂,1
汗流浹背,0
粗獷,1
用心,1
服服帖帖,0
蹉跎,2
擾亂,2
強暴,2
寒磣,2
天昏地暗,2
唯唯諾諾,2
嗚呼哀哉,2
輕飄,3
心虛,2
鬼魔,2
勉強,0
混蛋,2
眷戀,1
生疏,0
漫長,0
左支右絀,2
依依不捨,0
賞心悅目,1
內亂,2
情真詞切,0
遭劫,2
順意,0
中計,0
蛀蟲,2
紀念塔,1
意境,1
獎掖,1
祝願,1
顫顫悠悠,0
皺巴巴,2
風風火火,0
鳴冤叫屈,0
空頭,2
低價位,0
千變萬化,0
毫無保留地,1
上趕著,2
同等重要,0
安國寧家,1
小國寡民,0
秦庭之哭,0
半壁江山,0
志同道合,1
隨群,1
援救,0
不簡單,1
皚皚,0
幫教,0
報恩,1
嗟來之食,2
捲土重來,2
下不來臺,0
烈日當空,2
拘謹,0
天淵之隔,0
萬古不變,0
自言自語,0
插翅難飛,2
中庸之道,0
飢不擇食,0
枝附葉連,0
任其自然,0
斯事體大,0
毫不介意,0
不可偏廢,0
敏感,0
歌星,0
青皮,2
實際,0
光棍,0
借鑑,0
戰雲,0
針砭,0
清流,1
榮任,1
阻撓,2
新生,1
即席,0
于飛,1
玉碎,1
佳麗,1
揭曉,0
真諦,1
知遇,1
主人翁,1
晶晶,0
膀闊腰圓,3
迷離撲朔,0
奇形怪狀,0
特級,1
淺近,2
錯愛,0
癖好,2
寶塔,1
羞慚,2
神經過敏,0
大海撈針,0
人各有志,0
大處落墨,1
茅室蓬戶,0
粉身碎骨,0
了了解人意,1
高倪大談,1
怠工,2
露怯,2
團伙,2
烏雲,0
清寒,0
教育,0
地主,2
地主,0
災年,2
贓物,2
糟粕,2
遭災,2
躁急,2
賊骨頭,2
沾染,2
啁哳,2
遮醜,2
支離,2
指使,2
致使,2
清介,0
清綺,0
清揚,1
輕妙,1
情愫,1
瓊瑤,1
遒煉,1
饒沃,1
仁德,1
榮登,1
柔曼,1
